"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","source","type","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline","OsGene"
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59075431,59090049,"Pavir.2KG462200","GO:0006468,GO:0004672","AT4G03230","","S-locus lectin protein kinase family protein","LOC_Os07g35004","TKL_IRAK_DUF26-la.4 - DUF26 kinases have homology to DUF26 containing loci, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59091378,59092006,"Pavir.2KG462300","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59094883,59098253,"Pavir.2KG462400","GO:0006468,GO:0004672","AT4G23180","CRK10,RLK4","cysteine-rich RLK (RECEPTOR-like protein kinase) 10","LOC_Os07g35140","receptor-like serine-threonine protein kinase, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59110475,59114109,"Pavir.2KG462500","GO:0006468,GO:0004672","AT4G23280","CRK20","cysteine-rich RLK (RECEPTOR-like protein kinase) 20","LOC_Os07g35140","receptor-like serine-threonine protein kinase, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59114204,59115757,"Pavir.2KG462505","","","","","LOC_Os07g35190","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59126763,59128250,"Pavir.2KG462700","","AT3G58310","","Domain of unknown function (DUF26)","LOC_Os01g26390","TKL_IRAK_DUF26-lh.1 - DUF26 kinases have homology to DUF26 containing loci, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59129239,59131258,"Pavir.2KG462800","","AT4G23250","CRK17,DUF26-21,EMB1290,RKC1","kinases;protein kinases","LOC_Os07g35300","TKL_IRAK_DUF26-lc.11 - DUF26 kinases have homology to DUF26 containing loci, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59145095,59148118,"Pavir.2KG463000","GO:0006468,GO:0004672","AT4G23310","CRK23","cysteine-rich RLK (RECEPTOR-like protein kinase) 23","LOC_Os07g35140","receptor-like serine-threonine protein kinase, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59175216,59179701,"Pavir.2KG463100","GO:0006468,GO:0004672","AT4G23180","CRK10,RLK4","cysteine-rich RLK (RECEPTOR-like protein kinase) 10","LOC_Os07g35290","TKL_IRAK_DUF26-lc.10 - DUF26 kinases have homology to DUF26 containing loci, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59181211,59182770,"Pavir.2KG463105","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59206270,59207987,"Pavir.2KG463110","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59210391,59214844,"Pavir.2KG463600","GO:0006468,GO:0004672","AT4G23180","CRK10,RLK4","cysteine-rich RLK (RECEPTOR-like protein kinase) 10","LOC_Os07g35290","TKL_IRAK_DUF26-lc.10 - DUF26 kinases have homology to DUF26 containing loci, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59217023,59225941,"Pavir.2KG463700","GO:0006468,GO:0004672","AT4G23180","CRK10,RLK4","cysteine-rich RLK (RECEPTOR-like protein kinase) 10","LOC_Os07g35290","TKL_IRAK_DUF26-lc.10 - DUF26 kinases have homology to DUF26 containing loci, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59226275,59231507,"Pavir.2KG463705","GO:0006468,GO:0004672","AT4G23180","CRK10,RLK4","cysteine-rich RLK (RECEPTOR-like protein kinase) 10","LOC_Os07g35290","TKL_IRAK_DUF26-lc.10 - DUF26 kinases have homology to DUF26 containing loci, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59232597,59236275,"Pavir.2KG463710","GO:0006468,GO:0004672","AT4G05200","CRK25","cysteine-rich RLK (RECEPTOR-like protein kinase) 25","LOC_Os07g35290","TKL_IRAK_DUF26-lc.10 - DUF26 kinases have homology to DUF26 containing loci, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59236227,59239906,"Pavir.2KG464000","GO:0006468,GO:0005524,GO:0004672","AT4G05200","CRK25","cysteine-rich RLK (RECEPTOR-like protein kinase) 25","LOC_Os07g35370","TKL_IRAK_DUF26-lc.15 - DUF26 kinases have homology to DUF26 containing loci, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59246673,59249239,"Pavir.2KG464100","GO:0005975,GO:0004553","AT5G55180","","O-Glycosyl hydrolases family 17 protein","LOC_Os07g35520","glucan endo-1,3-beta-glucosidase precursor, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59252856,59255048,"Pavir.2KG464105","GO:0005975,GO:0004553","AT5G55180","","O-Glycosyl hydrolases family 17 protein","LOC_Os02g53200","glucan endo-1,3-beta-glucosidase precursor, putative, expressed","Gns1 "
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59257372,59264921,"Pavir.2KG464110","GO:0006468,GO:0005524,GO:0004672","AT4G23180","CRK10,RLK4","cysteine-rich RLK (RECEPTOR-like protein kinase) 10","LOC_Os07g35390","TKL_IRAK_DUF26-lc.17 - DUF26 kinases have homology to DUF26 containing loci, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59257372,59260447,"Pavir.2KG464115","","AT4G05200","CRK25","cysteine-rich RLK (RECEPTOR-like protein kinase) 25","LOC_Os07g35370","TKL_IRAK_DUF26-lc.15 - DUF26 kinases have homology to DUF26 containing loci, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59262765,59263025,"Pavir.2KG464120","","AT4G23160","CRK8","cysteine-rich RLK (RECEPTOR-like protein kinase) 8","LOC_Os07g35390","TKL_IRAK_DUF26-lc.17 - DUF26 kinases have homology to DUF26 containing loci, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59265511,59267805,"Pavir.2KG464125","","AT4G05200","CRK25","cysteine-rich RLK (RECEPTOR-like protein kinase) 25","LOC_Os07g35310","TKL_IRAK_DUF26-lc.12 - DUF26 kinases have homology to DUF26 containing loci, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59272075,59275750,"Pavir.2KG464500","GO:0005975,GO:0004553","AT5G55180","","O-Glycosyl hydrolases family 17 protein","LOC_Os08g14700","glucan endo-1,3-beta-glucosidase precursor, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59276111,59282674,"Pavir.2KG464600","GO:0006468,GO:0005524,GO:0004672","AT4G23180","CRK10,RLK4","cysteine-rich RLK (RECEPTOR-like protein kinase) 10","LOC_Os07g35410","TKL_IRAK_DUF26-lc.18 - DUF26 kinases have homology to DUF26 containing loci, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59285729,59286437,"Pavir.2KG464605","","AT3G63150","ATCBG,MIRO2","MIRO-related GTP-ase 2","LOC_Os03g59590","ATP/GTP/Ca++ binding protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59289723,59292358,"Pavir.2KG464610","GO:0005975,GO:0004553","AT5G55180","","O-Glycosyl hydrolases family 17 protein","LOC_Os07g35350","glucan endo-1,3-beta-glucosidase precursor, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59364889,59367954,"Pavir.2KG465000","GO:0046983","AT5G54680","bHLH105,ILR3","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","LOC_Os07g35870","basic helix-loop-helix DND-binding domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59372041,59374540,"Pavir.2KG465200","GO:0016161,GO:0000272","AT4G15210","AT-BETA-AMY,ATBETA-AMY,BAM5,BMY1,RAM1","beta-amylase 5","LOC_Os07g35880","beta-amylase, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59374905,59392660,"Pavir.2KG465400","GO:0016161,GO:0000272","AT4G15210","AT-BETA-AMY,ATBETA-AMY,BAM5,BMY1,RAM1","beta-amylase 5","LOC_Os07g35940","beta-amylase, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59448224,59448844,"Pavir.2KG465405","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59475509,59476063,"Pavir.2KG465410","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59294175,59296885,"Pavir.2KG465600","GO:0005975,GO:0004553","AT2G05790","","O-Glycosyl hydrolases family 17 protein","LOC_Os07g35350","glucan endo-1,3-beta-glucosidase precursor, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59300853,59307440,"Pavir.2KG465700","GO:0006468,GO:0004672","AT4G23180","CRK10,RLK4","cysteine-rich RLK (RECEPTOR-like protein kinase) 10","LOC_Os07g35790","TKL_IRAK_DUF26-ld.5 - DUF26 kinases have homology to DUF26 containing loci, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59308992,59331281,"Pavir.2KG465705","GO:0006468,GO:0005524,GO:0004672","AT4G05200","CRK25","cysteine-rich RLK (RECEPTOR-like protein kinase) 25","LOC_Os07g35790","TKL_IRAK_DUF26-ld.5 - DUF26 kinases have homology to DUF26 containing loci, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59334376,59334746,"Pavir.2KG465710","GO:0003676","AT5G64200","ATSC35,SC35","ortholog of human splicing factor SC35","LOC_Os03g27030","RNA recognition motif containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59339312,59346653,"Pavir.2KG465715","GO:0006468,GO:0004672","AT4G05200","CRK25","cysteine-rich RLK (RECEPTOR-like protein kinase) 25","LOC_Os07g35790","TKL_IRAK_DUF26-ld.5 - DUF26 kinases have homology to DUF26 containing loci, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59352495,59364118,"Pavir.2KG465720","GO:0009055","AT3G27200","","Cupredoxin superfamily protein","LOC_Os07g35860","plastocyanin-like domain containing protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59498119,59499618,"Pavir.2KG466600","GO:0019898,GO:0015979,GO:0009654,GO:0009523,GO:0005509","AT4G21280","PSBQ,PSBQ-1,PSBQA","photosystem II subunit QA","LOC_Os07g36080","oxygen evolving enhancer protein 3 domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59499765,59502619,"Pavir.2KG466700","GO:0006412,GO:0005840,GO:0005622,GO:0003735","AT4G31460","","Ribosomal L28 family","LOC_Os07g36090","ribosomal protein L28 protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59504811,59505824,"Pavir.2KG466800","GO:0003677","AT4G27230","HTA2","histone H2A 2","LOC_Os07g36130","core histone H2A/H2B/H3/H4, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59507501,59509001,"Pavir.2KG466900","","","","","LOC_Os07g36090","ribosomal protein L28 protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59509825,59511784,"Pavir.2KG467000","","AT2G32280","","Protein of unknown function (DUF1218)","LOC_Os07g36110","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59513349,59514461,"Pavir.2KG467100","GO:0003677","AT1G51060","HTA10","histone H2A 10","LOC_Os07g36130","core histone H2A/H2B/H3/H4, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59515311,59520603,"Pavir.2KG467200","","AT4G15200","AFH3,FH3","formin 3","LOC_Os07g36150","formin-like protein 3 precursor, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59527122,59527457,"Pavir.2KG467205","","","","","LOC_Os10g36360","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59538522,59540231,"Pavir.2KG467700","","AT5G48150","PAT1","GRAS family transcription factor","LOC_Os07g36170","chitin-inducible gibberellin-responsive protein, putative, expressed","CIGR1 "
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59541534,59544734,"Pavir.2KG467800","","AT4G18975","","Pentatricopeptide repeat (PPR) superfamily protein","LOC_Os07g36180","pentatricopeptide, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59573760,59576640,"Pavir.2KG468100","GO:0016787,GO:0008299,GO:0004452","AT3G02780","IDI2,IPIAT1,IPP2","isopentenyl pyrophosphate:dimethylallyl pyrophosphate isomerase 2","LOC_Os07g36190","hydrolase, NUDIX family, domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59579490,59585488,"Pavir.2KG468300","","AT1G11480","","eukaryotic translation initiation factor-related","LOC_Os07g36200","eukaryotic translation initiation factor-related, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59585615,59587345,"Pavir.2KG468400","","","","","LOC_Os07g36210","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59617784,59622642,"Pavir.2KG468900","","AT3G22104","","Phototropic-responsive NPH3 family protein","LOC_Os07g36230","BTBN15 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with non-phototropic hypocotyl 3 NPH3 and coiled-coil domains, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59632144,59632497,"Pavir.2KG468905","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59635602,59645306,"Pavir.2KG469000","GO:0006468,GO:0004672","AT4G23180","CRK10,RLK4","cysteine-rich RLK (RECEPTOR-like protein kinase) 10","LOC_Os12g14699","protein kinase domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59645235,59647156,"Pavir.2KG469005","GO:0016149,GO:0006415,GO:0005737","AT5G36170","ATPRFB,HCF109","high chlorophyll fluorescent 109","LOC_Os07g36250","peptide chain release factor protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59648516,59649662,"Pavir.2KG469200","GO:0006412,GO:0005840,GO:0005622,GO:0003735","AT3G59540","","Ribosomal L38e protein family","LOC_Os11g24610","60S ribosomal protein L38, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59716035,59718797,"Pavir.2KG469800","","AT1G61667","","Protein of unknown function, DUF538","LOC_Os07g36410","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59718676,59719301,"Pavir.2KG469805","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59721582,59725825,"Pavir.2KG469900","","AT3G53970","","proteasome inhibitor-related","LOC_Os07g36420","proteasome inhibitor-related, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59728080,59728734,"Pavir.2KG470000","","AT3G09280","","","LOC_Os07g36430","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59730798,59731082,"Pavir.2KG470005","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59743028,59743593,"Pavir.2KG470400","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59859134,59879466,"Pavir.2KG472400","GO:0005515","AT3G28410","","F-box/RNI-like superfamily protein","LOC_Os07g36520","OsFBX248 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59879443,59883782,"Pavir.2KG472500","GO:0004674,GO:0048544,GO:0006468,GO:0004672","AT4G21380","ARK3,RK3","receptor kinase 3","LOC_Os07g36544","serine/threonine-protein kinase receptor precursor, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59897439,59899520,"Pavir.2KG472600","GO:0006511","AT1G20140","ASK4,SK4","SKP1-like 4","LOC_Os07g05180","Skp1 family, dimerisation domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59919815,59920465,"Pavir.2KG472900","","","","","LOC_Os02g04420","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59923313,59923972,"Pavir.2KG472905","","","","","LOC_Os11g30240","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59927698,59933792,"Pavir.2KG473100","GO:0048544,GO:0006468,GO:0004672","AT4G21390","B120","S-locus lectin protein kinase family protein","LOC_Os07g36590","serine/threonine-protein kinase receptor precursor, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59935160,59943997,"Pavir.2KG473200","GO:0006950","AT1G11360","","Adenine nucleotide alpha hydrolases-like superfamily protein","LOC_Os07g36600","universal stress protein domain containing protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59946784,59951851,"Pavir.2KG473300","GO:0030244,GO:0016760,GO:0016020","AT1G02730","ATCSLD5,CSLD5,SOS6","cellulose synthase-like D5","LOC_Os07g36610","CSLF9 - cellulose synthase-like family F; beta1,3;1,4 glucan synthase, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59952799,59960531,"Pavir.2KG473400","GO:0030244,GO:0016760,GO:0016020","AT5G16910","ATCSLD2,CSLD2","cellulose-synthase like D2","LOC_Os07g36630","CSLF8 - cellulose synthase-like family F; beta1,3;1,4 glucan synthase, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59970290,59973573,"Pavir.2KG473600","GO:0030244,GO:0016760,GO:0016020","AT1G02730","ATCSLD5,CSLD5,SOS6","cellulose synthase-like D5","LOC_Os07g36690","CSLF2 - cellulose synthase-like family F; beta1,3;1,4 glucan synthase, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59984443,59987676,"Pavir.2KG473700","GO:0030244,GO:0016760,GO:0016020","AT1G02730","ATCSLD5,CSLD5,SOS6","cellulose synthase-like D5","LOC_Os07g36750","CSLF3 - cellulose synthase-like family F; beta1,3;1,4 glucan synthase, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59988292,59988645,"Pavir.2KG473900","","AT4G29090","","Ribonuclease H-like superfamily protein","LOC_Os09g06730","retrotransposon protein, putative, unclassified, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59993429,59997565,"Pavir.2KG474000","GO:0030244,GO:0016760,GO:0016020","AT3G03050","ATCSLD3,CSLD3,KJK","cellulose synthase-like D3","LOC_Os07g36750","CSLF3 - cellulose synthase-like family F; beta1,3;1,4 glucan synthase, expressed",NA
