CHR,region_start,region_end,width,region_strand,Annotation,QUERYID,TXID,Gene ID,log10BF_All,POS,marker.ID,CHRN,NumSigCond_All,gene_start,gene_end,gene_width,gene_strand,pacId,transcriptName,peptideName,Pfam,Panther Categories,KOG,ec,KO,GO,Arabidopsis thaliana homolog,A. thaliana gene name,A. thaliana gene annotation,Rice homolog,Rice gene name,Rice gene annotation,d2_start,d2_end,distance from gene
Chr03K,5177593,5197593,20001,-,spliceSite,526,36581,Pavir.3KG072000,2.9160018844655786,5187593,Chr03K_5187593,5,5,5168668,5178962,10295,-,41609510,Pavir.3KG072000.1,Pavir.3KG072000.1.p,PF07393,"PTHR12100,PTHR12100:SF0",KOG3745,NA,NA,"GO:0048278,GO:0006887,GO:0005737",AT5G12370.1,SEC10,exocyst complex component sec10,LOC_Os12g13590.1,NA,"exocyst complex component 5, putative, expressed",18925,8631,8631
Chr03K,5177593,5197593,20001,-,spliceSite,526,36582,Pavir.3KG072000,2.9160018844655786,5187593,Chr03K_5187593,5,5,5168668,5178962,10295,-,41609510,Pavir.3KG072000.1,Pavir.3KG072000.1.p,PF07393,"PTHR12100,PTHR12100:SF0",KOG3745,NA,NA,"GO:0048278,GO:0006887,GO:0005737",AT5G12370.1,SEC10,exocyst complex component sec10,LOC_Os12g13590.1,NA,"exocyst complex component 5, putative, expressed",18925,8631,8631
Chr03K,5177593,5197593,20001,-,spliceSite,526,36583,Pavir.3KG072000,2.9160018844655786,5187593,Chr03K_5187593,5,5,5168668,5178962,10295,-,41609510,Pavir.3KG072000.1,Pavir.3KG072000.1.p,PF07393,"PTHR12100,PTHR12100:SF0",KOG3745,NA,NA,"GO:0048278,GO:0006887,GO:0005737",AT5G12370.1,SEC10,exocyst complex component sec10,LOC_Os12g13590.1,NA,"exocyst complex component 5, putative, expressed",18925,8631,8631
Chr03K,5177593,5197593,20001,-,spliceSite,526,36584,Pavir.3KG072000,2.9160018844655786,5187593,Chr03K_5187593,5,5,5168668,5178962,10295,-,41609510,Pavir.3KG072000.1,Pavir.3KG072000.1.p,PF07393,"PTHR12100,PTHR12100:SF0",KOG3745,NA,NA,"GO:0048278,GO:0006887,GO:0005737",AT5G12370.1,SEC10,exocyst complex component sec10,LOC_Os12g13590.1,NA,"exocyst complex component 5, putative, expressed",18925,8631,8631
Chr03K,5177593,5197593,20001,-,spliceSite,526,36585,Pavir.3KG072000,2.9160018844655786,5187593,Chr03K_5187593,5,5,5168668,5178962,10295,-,41609510,Pavir.3KG072000.1,Pavir.3KG072000.1.p,PF07393,"PTHR12100,PTHR12100:SF0",KOG3745,NA,NA,"GO:0048278,GO:0006887,GO:0005737",AT5G12370.1,SEC10,exocyst complex component sec10,LOC_Os12g13590.1,NA,"exocyst complex component 5, putative, expressed",18925,8631,8631
Chr03K,5177593,5197593,20001,-,spliceSite,526,36586,Pavir.3KG072000,2.9160018844655786,5187593,Chr03K_5187593,5,5,5168668,5178962,10295,-,41609510,Pavir.3KG072000.1,Pavir.3KG072000.1.p,PF07393,"PTHR12100,PTHR12100:SF0",KOG3745,NA,NA,"GO:0048278,GO:0006887,GO:0005737",AT5G12370.1,SEC10,exocyst complex component sec10,LOC_Os12g13590.1,NA,"exocyst complex component 5, putative, expressed",18925,8631,8631
Chr03K,5177593,5197593,20001,-,spliceSite,526,36587,Pavir.3KG072000,2.9160018844655786,5187593,Chr03K_5187593,5,5,5168668,5178962,10295,-,41609510,Pavir.3KG072000.1,Pavir.3KG072000.1.p,PF07393,"PTHR12100,PTHR12100:SF0",KOG3745,NA,NA,"GO:0048278,GO:0006887,GO:0005737",AT5G12370.1,SEC10,exocyst complex component sec10,LOC_Os12g13590.1,NA,"exocyst complex component 5, putative, expressed",18925,8631,8631
Chr03K,5177593,5197593,20001,-,spliceSite,526,36588,Pavir.3KG072000,2.9160018844655786,5187593,Chr03K_5187593,5,5,5168668,5178962,10295,-,41609510,Pavir.3KG072000.1,Pavir.3KG072000.1.p,PF07393,"PTHR12100,PTHR12100:SF0",KOG3745,NA,NA,"GO:0048278,GO:0006887,GO:0005737",AT5G12370.1,SEC10,exocyst complex component sec10,LOC_Os12g13590.1,NA,"exocyst complex component 5, putative, expressed",18925,8631,8631
Chr03K,5177593,5197593,20001,-,spliceSite,526,36589,Pavir.3KG072000,2.9160018844655786,5187593,Chr03K_5187593,5,5,5168668,5178962,10295,-,41609510,Pavir.3KG072000.1,Pavir.3KG072000.1.p,PF07393,"PTHR12100,PTHR12100:SF0",KOG3745,NA,NA,"GO:0048278,GO:0006887,GO:0005737",AT5G12370.1,SEC10,exocyst complex component sec10,LOC_Os12g13590.1,NA,"exocyst complex component 5, putative, expressed",18925,8631,8631
Chr03K,5177593,5197593,20001,-,spliceSite,526,36590,Pavir.3KG072000,2.9160018844655786,5187593,Chr03K_5187593,5,5,5168668,5178962,10295,-,41609510,Pavir.3KG072000.1,Pavir.3KG072000.1.p,PF07393,"PTHR12100,PTHR12100:SF0",KOG3745,NA,NA,"GO:0048278,GO:0006887,GO:0005737",AT5G12370.1,SEC10,exocyst complex component sec10,LOC_Os12g13590.1,NA,"exocyst complex component 5, putative, expressed",18925,8631,8631
Chr03K,5177593,5197593,20001,-,spliceSite,526,36591,Pavir.3KG072200,2.9160018844655786,5187593,Chr03K_5187593,5,5,5180392,5195100,14709,-,41616256,Pavir.3KG072200.1,Pavir.3KG072200.1.p,NA,"PTHR31949,PTHR31949:SF3",NA,NA,NA,NA,AT1G27850.1,NA,NA,LOC_Os12g13660.1,NA,expressed protein,7201,-7507,7201
Chr03K,5177593,5197593,20001,-,spliceSite,526,36592,Pavir.3KG072200,2.9160018844655786,5187593,Chr03K_5187593,5,5,5180392,5195100,14709,-,41616256,Pavir.3KG072200.1,Pavir.3KG072200.1.p,NA,"PTHR31949,PTHR31949:SF3",NA,NA,NA,NA,AT1G27850.1,NA,NA,LOC_Os12g13660.1,NA,expressed protein,7201,-7507,7201
Chr03K,5177593,5197593,20001,-,spliceSite,526,36593,Pavir.3KG072200,2.9160018844655786,5187593,Chr03K_5187593,5,5,5180392,5195100,14709,-,41616256,Pavir.3KG072200.1,Pavir.3KG072200.1.p,NA,"PTHR31949,PTHR31949:SF3",NA,NA,NA,NA,AT1G27850.1,NA,NA,LOC_Os12g13660.1,NA,expressed protein,7201,-7507,7201
Chr03K,5177593,5197593,20001,-,spliceSite,526,36594,Pavir.3KG072400,2.9160018844655786,5187593,Chr03K_5187593,5,5,5196918,5204642,7725,-,41614363,Pavir.3KG072400.1,Pavir.3KG072400.1.p,NA,"PTHR31949,PTHR31949:SF3",NA,NA,NA,NA,AT1G27850.1,NA,NA,LOC_Os12g13670.1,NA,expressed protein,-9325,-17049,9325
Chr03K,5177593,5197593,20001,-,spliceSite,526,36595,Pavir.3KG072400,2.9160018844655786,5187593,Chr03K_5187593,5,5,5196918,5204642,7725,-,41614363,Pavir.3KG072400.1,Pavir.3KG072400.1.p,NA,"PTHR31949,PTHR31949:SF3",NA,NA,NA,NA,AT1G27850.1,NA,NA,LOC_Os12g13670.1,NA,expressed protein,-9325,-17049,9325
Chr03K,5177593,5197593,20001,-,spliceSite,526,36596,Pavir.3KG072400,2.9160018844655786,5187593,Chr03K_5187593,5,5,5196918,5204642,7725,-,41614363,Pavir.3KG072400.1,Pavir.3KG072400.1.p,NA,"PTHR31949,PTHR31949:SF3",NA,NA,NA,NA,AT1G27850.1,NA,NA,LOC_Os12g13670.1,NA,expressed protein,-9325,-17049,9325
Chr03K,5177593,5197593,20001,-,spliceSite,526,36597,Pavir.3KG072400,2.9160018844655786,5187593,Chr03K_5187593,5,5,5196918,5204642,7725,-,41614363,Pavir.3KG072400.1,Pavir.3KG072400.1.p,NA,"PTHR31949,PTHR31949:SF3",NA,NA,NA,NA,AT1G27850.1,NA,NA,LOC_Os12g13670.1,NA,expressed protein,-9325,-17049,9325
Chr03K,5177593,5197593,20001,-,spliceSite,526,36598,Pavir.3KG072400,2.9160018844655786,5187593,Chr03K_5187593,5,5,5196918,5204642,7725,-,41614363,Pavir.3KG072400.1,Pavir.3KG072400.1.p,NA,"PTHR31949,PTHR31949:SF3",NA,NA,NA,NA,AT1G27850.1,NA,NA,LOC_Os12g13670.1,NA,expressed protein,-9325,-17049,9325
Chr03K,5177593,5197593,20001,-,spliceSite,526,36599,Pavir.3KG072400,2.9160018844655786,5187593,Chr03K_5187593,5,5,5196918,5204642,7725,-,41614363,Pavir.3KG072400.1,Pavir.3KG072400.1.p,NA,"PTHR31949,PTHR31949:SF3",NA,NA,NA,NA,AT1G27850.1,NA,NA,LOC_Os12g13670.1,NA,expressed protein,-9325,-17049,9325
Chr03K,5177593,5197593,20001,-,spliceSite,526,36600,Pavir.3KG072400,2.9160018844655786,5187593,Chr03K_5187593,5,5,5196918,5204642,7725,-,41614363,Pavir.3KG072400.1,Pavir.3KG072400.1.p,NA,"PTHR31949,PTHR31949:SF3",NA,NA,NA,NA,AT1G27850.1,NA,NA,LOC_Os12g13670.1,NA,expressed protein,-9325,-17049,9325
Chr03K,5177593,5197593,20001,-,spliceSite,526,36601,Pavir.3KG072400,2.9160018844655786,5187593,Chr03K_5187593,5,5,5196918,5204642,7725,-,41614363,Pavir.3KG072400.1,Pavir.3KG072400.1.p,NA,"PTHR31949,PTHR31949:SF3",NA,NA,NA,NA,AT1G27850.1,NA,NA,LOC_Os12g13670.1,NA,expressed protein,-9325,-17049,9325
Chr03K,5177593,5197593,20001,-,spliceSite,526,36602,Pavir.3KG072400,2.9160018844655786,5187593,Chr03K_5187593,5,5,5196918,5204642,7725,-,41614363,Pavir.3KG072400.1,Pavir.3KG072400.1.p,NA,"PTHR31949,PTHR31949:SF3",NA,NA,NA,NA,AT1G27850.1,NA,NA,LOC_Os12g13670.1,NA,expressed protein,-9325,-17049,9325
Chr03K,5177593,5197593,20001,-,spliceSite,526,36603,Pavir.3KG072400,2.9160018844655786,5187593,Chr03K_5187593,5,5,5196918,5204642,7725,-,41614363,Pavir.3KG072400.1,Pavir.3KG072400.1.p,NA,"PTHR31949,PTHR31949:SF3",NA,NA,NA,NA,AT1G27850.1,NA,NA,LOC_Os12g13670.1,NA,expressed protein,-9325,-17049,9325
Chr03K,5368030,5388030,20001,-,spliceSite,527,32240,Pavir.3KG075100,4.106961651167347,5378030,Chr03K_5378030,5,7,5373035,5375411,2377,+,41609520,Pavir.3KG075100.2,Pavir.3KG075100.2.p,PF03478,"PTHR11102,PTHR11102:SF66",NA,NA,NA,NA,AT2G03560.1,NA,F-box family protein with a domain of unknown function (DUF295),LOC_Os12g05709.1,NA,"F-box domain containing protein, expressed",4995,2619,2619
Chr03K,5368030,5388030,20001,-,spliceSite,527,32241,Pavir.3KG075300,4.106961651167347,5378030,Chr03K_5378030,5,7,5381818,5387686,5869,+,41616156,Pavir.3KG075300.1,Pavir.3KG075300.1.p,"PF00867,PF00752","PTHR11081,PTHR11081:SF27",KOG2518,3.1.11.1,K10746,"GO:0004518,GO:0006281",AT1G18090.1,NA,5\'-3\' exonuclease family protein,LOC_Os01g56940.1,NA,"flap endonuclease, putative, expressed",-3788,-9656,3788
Chr03K,5368030,5388030,20001,-,spliceSite,527,32242,Pavir.3KG075300,4.106961651167347,5378030,Chr03K_5378030,5,7,5381818,5387686,5869,+,41616156,Pavir.3KG075300.1,Pavir.3KG075300.1.p,"PF00867,PF00752","PTHR11081,PTHR11081:SF27",KOG2518,3.1.11.1,K10746,"GO:0004518,GO:0006281",AT1G18090.1,NA,5\'-3\' exonuclease family protein,LOC_Os01g56940.1,NA,"flap endonuclease, putative, expressed",-3788,-9656,3788
Chr03K,5368030,5388030,20001,-,spliceSite,527,32243,Pavir.3KG075300,4.106961651167347,5378030,Chr03K_5378030,5,7,5381818,5387686,5869,+,41616156,Pavir.3KG075300.1,Pavir.3KG075300.1.p,"PF00867,PF00752","PTHR11081,PTHR11081:SF27",KOG2518,3.1.11.1,K10746,"GO:0004518,GO:0006281",AT1G18090.1,NA,5\'-3\' exonuclease family protein,LOC_Os01g56940.1,NA,"flap endonuclease, putative, expressed",-3788,-9656,3788
Chr03K,5368030,5388030,20001,-,spliceSite,527,36620,Pavir.3KG075127,4.106961651167347,5378030,Chr03K_5378030,5,7,5379195,5380512,1318,-,41615318,Pavir.3KG075127.1,Pavir.3KG075127.1.p,"PF09454,PF05743","PTHR23306,PTHR23306:SF19",KOG2391,NA,K12183,"GO:0015031,GO:0006464",AT3G12400.1,"ATELC,ELC",Ubiquitin-conjugating enzyme/RWD-like protein,LOC_Os02g58640.1,NA,"tumor susceptibility gene 101, putative, expressed",-1165,-2482,1165
Chr03K,6232848,6252848,20001,-,spliceSite,528,36696,Pavir.3KG083600,2.279658718790445,6242848,Chr03K_6242848,5,6,6234955,6236973,2019,-,41613294,Pavir.3KG083600.1,Pavir.3KG083600.1.p,PF10184,PTHR31094,NA,NA,NA,NA,AT2G46220.1,NA,Uncharacterized conserved protein (DUF2358),LOC_Os05g12474.1,NA,expressed protein,7893,5875,5875
Chr03K,6337094,6357094,20001,-,spliceSite,529,32344,Pavir.3KG085100,2.0571204569693573,6347094,Chr03K_6347094,5,9,6344192,6345054,863,+,41615473,Pavir.3KG085100.1,Pavir.3KG085100.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2902,2040,2040
Chr03K,6337094,6357094,20001,-,spliceSite,529,36702,Pavir.3KG085000,2.0571204569693573,6347094,Chr03K_6347094,5,9,6335249,6337162,1914,-,41611382,Pavir.3KG085000.1,Pavir.3KG085000.1.p,PF00282,"PTHR11999,PTHR11999:SF93",NA,4.1.1.28,K01592,"GO:0030170,GO:0019752,GO:0016831",AT2G20340.1,NA,Pyridoxal phosphate (PLP)-dependent transferases superfamily protein,LOC_Os08g04560.1,NA,"decarboxylase, putative, expressed",11845,9932,9932
Chr03K,6337094,6357094,20001,-,spliceSite,529,36703,Pavir.3KG085200,2.0571204569693573,6347094,Chr03K_6347094,5,9,6349791,6352713,2923,-,41613157,Pavir.3KG085200.1,Pavir.3KG085200.1.p,PF10604,"PTHR31213,PTHR31213:SF4",NA,NA,K14496,NA,AT5G53160.2,"PYL8,RCAR3",regulatory components of ABA receptor 3,LOC_Os05g12260.1,NA,"CAPIP1, putative, expressed",-2697,-5619,2697
Chr03K,6485140,6505140,20001,-,spliceSite,530,36714,Pavir.3KG087200,2.2779383538888025,6495140,Chr03K_6495140,5,9,6492062,6493512,1451,-,41609695,Pavir.3KG087200.2,Pavir.3KG087200.2.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3078,1628,1628
Chr03K,6485140,6505140,20001,-,spliceSite,530,36716,Pavir.3KG087400,2.2779383538888025,6495140,Chr03K_6495140,5,9,6495811,6498778,2968,-,41613346,Pavir.3KG087400.1,Pavir.3KG087400.1.p,PF00657,"PTHR22835,PTHR22835:SF260",NA,3.1.1.1,NA,GO:0016788,AT5G45910.1,NA,GDSL-like Lipase/Acylhydrolase superfamily protein,LOC_Os05g11910.1,NA,"GDSL-like lipase/acylhydrolase, putative, expressed",-671,-3638,671
Chr03K,6512370,6532370,20001,-,spliceSite,531,32373,Pavir.3KG087700,2.2095031541686123,6522370,Chr03K_6522370,5,9,6516813,6517910,1098,+,41609920,Pavir.3KG087700.1,Pavir.3KG087700.1.p,PF13639,"PTHR14155,PTHR14155:SF181",NA,NA,NA,"GO:0008270,GO:0005515",AT2G35000.1,NA,RING/U-box superfamily protein,LOC_Os05g11860.1,NA,"zinc finger, C3HC4 type domain containing protein, expressed",5557,4460,4460
Chr03K,6512370,6532370,20001,-,spliceSite,531,32374,Pavir.3KG087800,2.2095031541686123,6522370,Chr03K_6522370,5,9,6518188,6523244,5057,+,41616437,Pavir.3KG087800.2,Pavir.3KG087800.2.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4182,-874,874
Chr03K,6512370,6532370,20001,-,spliceSite,531,32375,Pavir.3KG087800,2.2095031541686123,6522370,Chr03K_6522370,5,9,6518188,6523244,5057,+,41616437,Pavir.3KG087800.2,Pavir.3KG087800.2.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4182,-874,874
Chr03K,6512370,6532370,20001,-,spliceSite,531,32376,Pavir.3KG087800,2.2095031541686123,6522370,Chr03K_6522370,5,9,6518188,6523244,5057,+,41616437,Pavir.3KG087800.2,Pavir.3KG087800.2.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4182,-874,874
Chr03K,6512370,6532370,20001,-,spliceSite,531,32377,Pavir.3KG088100,2.2095031541686123,6522370,Chr03K_6522370,5,9,6530929,6534778,3850,+,41616248,Pavir.3KG088100.1,Pavir.3KG088100.1.p,PF01532,"PTHR11742,PTHR11742:SF7",NA,3.2.1.113,K01230,"GO:0016020,GO:0005509,GO:0004571",AT1G30000.1,MNS3,alpha-mannosidase 3,LOC_Os05g11850.1,NA,"glycosyl hydrolase family 47 domain contain protein, expressed",-8559,-12408,8559
Chr03K,6512370,6532370,20001,-,spliceSite,531,36720,Pavir.3KG088000,2.2095031541686123,6522370,Chr03K_6522370,5,9,6520592,6522531,1940,-,41614860,Pavir.3KG088000.1,Pavir.3KG088000.1.p,"PF16900,PF08646","PTHR23273,PTHR23273:SF14",NA,NA,NA,NA,AT2G05642.1,NA,"Nucleic acid-binding, OB-fold-like protein",LOC_Os11g01460.1,NA,expressed protein,1778,-161,161
Chr03K,6755202,6775202,20001,-,spliceSite,532,32391,Pavir.3KG092900,2.11734857721463,6765202,Chr03K_6765202,5,9,6750302,6762829,12528,+,41613382,Pavir.3KG092900.1,Pavir.3KG092900.1.p,"PF00780,PF10366,PF00637,PF10367","PTHR12894,PTHR12894:SF17",KOG2063,NA,NA,"GO:0016192,GO:0006886",AT1G22860.1,NA,Vacuolar sorting protein 39,LOC_Os05g01360.1,NA,expressed protein,14900,2373,2373
Chr03K,6755202,6775202,20001,-,spliceSite,532,32392,Pavir.3KG092900,2.11734857721463,6765202,Chr03K_6765202,5,9,6750302,6762829,12528,+,41613382,Pavir.3KG092900.1,Pavir.3KG092900.1.p,"PF00780,PF10366,PF00637,PF10367","PTHR12894,PTHR12894:SF17",KOG2063,NA,NA,"GO:0016192,GO:0006886",AT1G22860.1,NA,Vacuolar sorting protein 39,LOC_Os05g01360.1,NA,expressed protein,14900,2373,2373
Chr03K,6755202,6775202,20001,-,spliceSite,532,32393,Pavir.3KG092900,2.11734857721463,6765202,Chr03K_6765202,5,9,6750302,6762829,12528,+,41613382,Pavir.3KG092900.1,Pavir.3KG092900.1.p,"PF00780,PF10366,PF00637,PF10367","PTHR12894,PTHR12894:SF17",KOG2063,NA,NA,"GO:0016192,GO:0006886",AT1G22860.1,NA,Vacuolar sorting protein 39,LOC_Os05g01360.1,NA,expressed protein,14900,2373,2373
Chr03K,6755202,6775202,20001,-,spliceSite,532,32394,Pavir.3KG092900,2.11734857721463,6765202,Chr03K_6765202,5,9,6750302,6762829,12528,+,41613382,Pavir.3KG092900.1,Pavir.3KG092900.1.p,"PF00780,PF10366,PF00637,PF10367","PTHR12894,PTHR12894:SF17",KOG2063,NA,NA,"GO:0016192,GO:0006886",AT1G22860.1,NA,Vacuolar sorting protein 39,LOC_Os05g01360.1,NA,expressed protein,14900,2373,2373
Chr03K,6755202,6775202,20001,-,spliceSite,532,32395,Pavir.3KG092900,2.11734857721463,6765202,Chr03K_6765202,5,9,6750302,6762829,12528,+,41613382,Pavir.3KG092900.1,Pavir.3KG092900.1.p,"PF00780,PF10366,PF00637,PF10367","PTHR12894,PTHR12894:SF17",KOG2063,NA,NA,"GO:0016192,GO:0006886",AT1G22860.1,NA,Vacuolar sorting protein 39,LOC_Os05g01360.1,NA,expressed protein,14900,2373,2373
Chr03K,6755202,6775202,20001,-,spliceSite,532,32396,Pavir.3KG092900,2.11734857721463,6765202,Chr03K_6765202,5,9,6750302,6762829,12528,+,41613382,Pavir.3KG092900.1,Pavir.3KG092900.1.p,"PF00780,PF10366,PF00637,PF10367","PTHR12894,PTHR12894:SF17",KOG2063,NA,NA,"GO:0016192,GO:0006886",AT1G22860.1,NA,Vacuolar sorting protein 39,LOC_Os05g01360.1,NA,expressed protein,14900,2373,2373
Chr03K,6755202,6775202,20001,-,spliceSite,532,32397,Pavir.3KG092900,2.11734857721463,6765202,Chr03K_6765202,5,9,6750302,6762829,12528,+,41613382,Pavir.3KG092900.1,Pavir.3KG092900.1.p,"PF00780,PF10366,PF00637,PF10367","PTHR12894,PTHR12894:SF17",KOG2063,NA,NA,"GO:0016192,GO:0006886",AT1G22860.1,NA,Vacuolar sorting protein 39,LOC_Os05g01360.1,NA,expressed protein,14900,2373,2373
Chr03K,6755202,6775202,20001,-,spliceSite,532,32398,Pavir.3KG092900,2.11734857721463,6765202,Chr03K_6765202,5,9,6750302,6762829,12528,+,41613382,Pavir.3KG092900.1,Pavir.3KG092900.1.p,"PF00780,PF10366,PF00637,PF10367","PTHR12894,PTHR12894:SF17",KOG2063,NA,NA,"GO:0016192,GO:0006886",AT1G22860.1,NA,Vacuolar sorting protein 39,LOC_Os05g01360.1,NA,expressed protein,14900,2373,2373
Chr03K,6755202,6775202,20001,-,spliceSite,532,32401,Pavir.3KG093200,2.11734857721463,6765202,Chr03K_6765202,5,9,6769395,6770597,1203,+,41616296,Pavir.3KG093200.1,Pavir.3KG093200.1.p,"PF08263,PF13855","PTHR27000,PTHR27000:SF37",KOG4579,NA,NA,GO:0005515,AT5G06860.1,"ATPGIP1,PGIP1",polygalacturonase inhibiting protein 1,LOC_Os05g01380.1,NA,"polygalacturonase inhibitor precursor, putative, expressed",-4193,-5395,4193
Chr03K,6755202,6775202,20001,-,spliceSite,532,32402,Pavir.3KG093300,2.11734857721463,6765202,Chr03K_6765202,5,9,6772537,6773813,1277,+,41615527,Pavir.3KG093300.1,Pavir.3KG093300.1.p,"PF08263,PF13855","PTHR27000,PTHR27000:SF37",NA,NA,NA,GO:0005515,AT5G06860.1,"ATPGIP1,PGIP1",polygalacturonase inhibiting protein 1,LOC_Os05g01444.1,NA,"polygalacturonase inhibitor precursor, putative, expressed",-7335,-8611,7335
Chr03K,6755202,6775202,20001,-,spliceSite,532,36739,Pavir.3KG093400,2.11734857721463,6765202,Chr03K_6765202,5,9,6773755,6776468,2714,-,41611319,Pavir.3KG093400.1,Pavir.3KG093400.1.p,"PF01398,PF13012",PTHR10540,KOG2975,NA,K03249,GO:0005515,AT2G39990.1,"AteIF3f,EIF2,eIF3F",eukaryotic translation initiation factor 2,LOC_Os05g01450.1,NA,"eukaryotic translation initiation factor 3 subunit F, putative, expressed",-8553,-11266,8553
Chr03K,6755202,6775202,20001,-,spliceSite,532,36740,Pavir.3KG093400,2.11734857721463,6765202,Chr03K_6765202,5,9,6773755,6776468,2714,-,41611319,Pavir.3KG093400.1,Pavir.3KG093400.1.p,"PF01398,PF13012",PTHR10540,KOG2975,NA,K03249,GO:0005515,AT2G39990.1,"AteIF3f,EIF2,eIF3F",eukaryotic translation initiation factor 2,LOC_Os05g01450.1,NA,"eukaryotic translation initiation factor 3 subunit F, putative, expressed",-8553,-11266,8553
Chr03K,6810825,6830825,20001,-,spliceSite,533,36744,Pavir.3KG094400,2.4564835092129407,6820825,Chr03K_6820825,5,9,6817441,6819280,1840,-,41609144,Pavir.3KG094400.1,Pavir.3KG094400.1.p,PF00724,"PTHR22893,PTHR22893:SF44",KOG0134,1.3.1.42,K05894,"GO:0055114,GO:0016491,GO:0010181",AT1G76680.1,"ATOPR1,OPR1",12-oxophytodienoate reductase 1,LOC_Os06g11210.1,NA,"12-oxophytodienoate reductase, putative, expressed",3384,1545,1545
Chr03K,6810825,6830825,20001,-,spliceSite,533,36745,Pavir.3KG094500,2.4564835092129407,6820825,Chr03K_6820825,5,9,6820384,6828219,7836,-,41609292,Pavir.3KG094500.1,Pavir.3KG094500.1.p,"PF16487,PF16488,PF08699,PF16486,PF02170,PF12764,PF02171","PTHR22891,PTHR22891:SF34",NA,NA,K11593,"GO:0005515,GO:0003676",AT1G48410.1,AGO1,Stabilizer of iron transporter SufD / Polynucleotidyl transferase,LOC_Os04g47870.1,NA,"PINHEAD, putative, expressed",441,-7394,441
Chr03K,6810825,6830825,20001,-,spliceSite,533,36746,Pavir.3KG094500,2.4564835092129407,6820825,Chr03K_6820825,5,9,6820384,6828219,7836,-,41609292,Pavir.3KG094500.1,Pavir.3KG094500.1.p,"PF16487,PF16488,PF08699,PF16486,PF02170,PF12764,PF02171","PTHR22891,PTHR22891:SF34",NA,NA,K11593,"GO:0005515,GO:0003676",AT1G48410.1,AGO1,Stabilizer of iron transporter SufD / Polynucleotidyl transferase,LOC_Os04g47870.1,NA,"PINHEAD, putative, expressed",441,-7394,441
Chr03K,6810825,6830825,20001,-,spliceSite,533,36747,Pavir.3KG094500,2.4564835092129407,6820825,Chr03K_6820825,5,9,6820384,6828219,7836,-,41609292,Pavir.3KG094500.1,Pavir.3KG094500.1.p,"PF16487,PF16488,PF08699,PF16486,PF02170,PF12764,PF02171","PTHR22891,PTHR22891:SF34",NA,NA,K11593,"GO:0005515,GO:0003676",AT1G48410.1,AGO1,Stabilizer of iron transporter SufD / Polynucleotidyl transferase,LOC_Os04g47870.1,NA,"PINHEAD, putative, expressed",441,-7394,441
Chr03K,6810825,6830825,20001,-,spliceSite,533,36748,Pavir.3KG094500,2.4564835092129407,6820825,Chr03K_6820825,5,9,6820384,6828219,7836,-,41609292,Pavir.3KG094500.1,Pavir.3KG094500.1.p,"PF16487,PF16488,PF08699,PF16486,PF02170,PF12764,PF02171","PTHR22891,PTHR22891:SF34",NA,NA,K11593,"GO:0005515,GO:0003676",AT1G48410.1,AGO1,Stabilizer of iron transporter SufD / Polynucleotidyl transferase,LOC_Os04g47870.1,NA,"PINHEAD, putative, expressed",441,-7394,441
Chr03K,6810825,6830825,20001,-,spliceSite,533,36749,Pavir.3KG094500,2.4564835092129407,6820825,Chr03K_6820825,5,9,6820384,6828219,7836,-,41609292,Pavir.3KG094500.1,Pavir.3KG094500.1.p,"PF16487,PF16488,PF08699,PF16486,PF02170,PF12764,PF02171","PTHR22891,PTHR22891:SF34",NA,NA,K11593,"GO:0005515,GO:0003676",AT1G48410.1,AGO1,Stabilizer of iron transporter SufD / Polynucleotidyl transferase,LOC_Os04g47870.1,NA,"PINHEAD, putative, expressed",441,-7394,441
Chr03K,6810825,6830825,20001,-,spliceSite,533,36750,Pavir.3KG094500,2.4564835092129407,6820825,Chr03K_6820825,5,9,6820384,6828219,7836,-,41609292,Pavir.3KG094500.1,Pavir.3KG094500.1.p,"PF16487,PF16488,PF08699,PF16486,PF02170,PF12764,PF02171","PTHR22891,PTHR22891:SF34",NA,NA,K11593,"GO:0005515,GO:0003676",AT1G48410.1,AGO1,Stabilizer of iron transporter SufD / Polynucleotidyl transferase,LOC_Os04g47870.1,NA,"PINHEAD, putative, expressed",441,-7394,441
Chr03K,6810825,6830825,20001,-,spliceSite,533,36751,Pavir.3KG094500,2.4564835092129407,6820825,Chr03K_6820825,5,9,6820384,6828219,7836,-,41609292,Pavir.3KG094500.1,Pavir.3KG094500.1.p,"PF16487,PF16488,PF08699,PF16486,PF02170,PF12764,PF02171","PTHR22891,PTHR22891:SF34",NA,NA,K11593,"GO:0005515,GO:0003676",AT1G48410.1,AGO1,Stabilizer of iron transporter SufD / Polynucleotidyl transferase,LOC_Os04g47870.1,NA,"PINHEAD, putative, expressed",441,-7394,441
